name,help,type,message,file,start_line,start_offset,end_line,end_offset
20836,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""resultsBuffer->m_results"" of 1024 36-byte elements at element index 8191 (byte offset 294911) using index ""index"" (which evaluates to 8191). Also see events: [ assignment ]",/code/src/xanim/xanim_trace.cpp,364,0,364,0
29716,Memory - corruptions,Out-of-bounds write,"Event overrun-local : Overrunning array of 24576 bytes at byte offset 34359738360 by dereferencing pointer ""historyEntry"". Also see events: [ cond_at_most ][ cond_const ][ alias ]",/code/src/database/db_patchmem.cpp,324,0,324,0
29718,Memory - corruptions,Out-of-bounds access,"Event overrun-buffer-val : Overrunning array ""url"" of 256 bytes by passing it to a function which accesses it at byte offset 2047. [ details ]",/code/src/dw/dwUserConsent.cpp,120,0,120,0
29618,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""s_bulletPenetration->penetrationSetTable[surfaceType]->damageReduction"" of 6 4-byte elements at element index 6 (byte offset 27) using index ""penetrateType"" (which evaluates to 6). Also see events: [ cond_at_least ][ cond_between ]",/code/src/game_iw9/bgame/bg_weapons_setup.cpp,229,0,229,0
29616,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""s_bulletPenetration->penetrationSetTable[surfaceType]->penetrationDepth"" of 6 4-byte elements at element index 6 (byte offset 27) using index ""penetrateType"" (which evaluates to 6). Also see events: [ cond_at_least ][ cond_between ]",/code/src/game_iw9/bgame/bg_weapons_setup.cpp,230,0,230,0
29725,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""s_bulletPenetration->penetrationSetTable[surfaceType]->damageReduction"" of 6 4-byte elements at element index 6 (byte offset 27) using index ""penetrateType"" (which evaluates to 6). Also see events: [ cond_at_least ][ cond_between ]",/code/src/game_iw9/bgame/bg_weapons_setup.cpp,229,0,229,0
29724,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""s_bulletPenetration->penetrationSetTable[surfaceType]->penetrationDepth"" of 6 4-byte elements at element index 6 (byte offset 27) using index ""penetrateType"" (which evaluates to 6). Also see events: [ cond_at_least ][ cond_between ]",/code/src/game_iw9/bgame/bg_weapons_setup.cpp,230,0,230,0
29726,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""s_bulletPenetration->damageReductionTable"" of 6 256-byte elements at element index 6 (byte offset 1791) using index ""penetrateType"" (which evaluates to 6). Also see events: [ cond_at_least ][ cond_between ]",/code/src/game_iw9/bgame/bg_weapons_setup.cpp,233,0,233,0
29540,Memory - corruptions,Out-of-bounds access,"Event overrun-call : Overrunning callee's array of size 2016 by passing argument ""newBlockIndex"" (which evaluates to 2016) in call to ""TryPackLGVBlock"". [ details ] Also see events: [ assignment ]",/code/src/gfx/r_lightgrid_volumes_atlas.cpp,1422,0,1422,0
29548,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""targetState->m_packing"" of 2016 16-byte elements at element index 2016 (byte offset 32271) using index ""newBlockIndex"" (which evaluates to 2016). Also see events: [ assignment ]",/code/src/gfx/r_lightgrid_volumes_atlas.cpp,1448,0,1448,0
29543,Memory - corruptions,Out-of-bounds write,"Event overrun-local : Overrunning array of 48384 bytes at byte offset 48384 by dereferencing pointer ""newEntry"". Also see events: [ assignment ][ alias ]",/code/src/gfx/r_lightgrid_volumes_atlas.cpp,2136,0,2136,0
29541,Memory - corruptions,Out-of-bounds access,"Event overrun-call : Overrunning callee's array of size 4 by passing argument ""4U"" in call to ""R_SpotShadow_Cache_FindExisting"". [ details ]",/code/src/gfx/r_primarylights.cpp,2478,0,2478,0
29532,Memory - corruptions,Out-of-bounds write,"Event overrun-local : Overrunning array ""this->m_lgvBlocks"" of 2048 40-byte elements at element index 2048 (byte offset 81959) using index ""newLGVIndex"" (which evaluates to 2048). Also see events: [ identity_transfer ][ assignment ]",/code/src/gfx/r_secondary_lighting.cpp,260,0,260,0
29723,Memory - corruptions,Out-of-bounds access,"Event overrun-buffer-arg : Calling ""operator *"" with ""<anonymous>.worlds"" and ""<anonymous>.index"" is suspicious because of the very large index, 4294967295. The index may be due to a negative parameter being interpreted as unsigned. [ details ]",/code/src/gfx/r_universe.cpp,1072,0,1072,0
16690,Memory - corruptions,Out-of-bounds access,"Event overrun-call : Overrunning callee's array of size 3 by passing argument ""leaguePlayType"" (which evaluates to 3) in call to ""GetBonusPoolExpiration"". [ details ] Also see events: [ assignment ]",/code/src/online/online_leagueplay.cpp,3178,0,3178,0
29721,Memory - corruptions,Out-of-bounds access,"Event overrun-buffer-val : Overrunning buffer pointed to by ""&boneIdx"" of 1 bytes by passing it to a function which accesses it at byte offset 3. [ details ]",/code/src/physics/Private/Core/CG_PhysicsCharacterProxy.cpp,516,0,516,0
29534,Memory - corruptions,Out-of-bounds access,"Event overrun-buffer-val : Overrunning buffer pointed to by ""&skeletonBoneIdx"" of 1 bytes by passing it to a function which accesses it at byte offset 3. [ details ]",/code/src/ragdoll/ragdoll_animation_pose.cpp,127,0,127,0
29547,Memory - corruptions,Out-of-bounds access,"Event overrun-buffer-val : Overrunning buffer pointed to by ""&newSkeletonBoneIdx"" of 1 bytes by passing it to a function which accesses it at byte offset 3. [ details ]",/code/src/ragdoll/ragdoll_animation_pose.cpp,195,0,195,0
29536,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""targetImagePartDistancesSq"" of 8 4-byte elements at element index 14 (byte offset 59) using index ""part"" (which evaluates to 14). Also see events: [ assignment ][ cond_at_most ]",/code/src/stream/stream_hint.cpp,288,0,288,0
29626,Memory - corruptions,Out-of-bounds access,"Event overrun-buffer-val : Overrunning buffer pointed to by ""boneIndex"" of 4 bytes by passing it to a function which accesses it at byte offset 4. [ details ] Also see events: [ alias ]",/code/src/xanim/nodes/xanimnode_lookat_procedural.cpp,237,0,237,0
